Person/Group,ulan
https://data.getty.edu/provenance/89066957-99aa-347a-bfa7-f29c7f6e8803,
https://data.getty.edu/provenance/24a1b1a1-63b2-3d43-8a8a-f8deec7c0c55,
https://data.getty.edu/provenance/d3beb617-1d8d-3779-b0d4-ee0b73584a84,http://vocab.getty.edu/ulan/500057350
https://data.getty.edu/provenance/0a927cbf-86ba-330b-80bd-632924e2a1c6,http://vocab.getty.edu/ulan/500031956
https://data.getty.edu/provenance/2ccf97db-6242-355a-aaa7-c94b57586a5e,http://vocab.getty.edu/ulan/500005516
https://data.getty.edu/provenance/2d5eb8b0-a5a2-3b12-bcbe-c9858678ae19,http://vocab.getty.edu/ulan/500443616
https://data.getty.edu/provenance/921b1e96-f573-3942-a703-db9cb6fec44c,http://vocab.getty.edu/ulan/500444414
https://data.getty.edu/provenance/eefb0406-4e2b-3d09-bcb2-874bcbe7ade1,http://vocab.getty.edu/ulan/500447327
https://data.getty.edu/provenance/91384ecc-8d0f-39d9-b3d7-d414f2973969,http://vocab.getty.edu/ulan/500399675
https://data.getty.edu/provenance/73226afa-e402-35b5-9ae7-deffcc1b2810,
https://data.getty.edu/provenance/54b98ff8-ec5b-3788-a35b-827dfd08caeb,http://vocab.getty.edu/ulan/500446349
https://data.getty.edu/provenance/d6977384-40f8-390c-8ea7-452cc5a2b392,http://vocab.getty.edu/ulan/500449038
https://data.getty.edu/provenance/236fde15-b614-3677-a736-a6427b115785,
https://data.getty.edu/provenance/2c83ea7c-005a-345c-831a-e76ae60dce6e,http://vocab.getty.edu/ulan/500089735
https://data.getty.edu/provenance/25935a2a-8bf2-3a57-9d6f-d8a51d7881c1,http://vocab.getty.edu/ulan/500025545
https://data.getty.edu/provenance/09d80d16-2c6c-3331-8dac-1578c45aec76,http://vocab.getty.edu/ulan/500024693
https://data.getty.edu/provenance/87d276dc-362c-3029-9b0d-38d8f1b05cc9,http://vocab.getty.edu/ulan/500444032
https://data.getty.edu/provenance/d25a9ab3-1414-33c1-bba2-1b7c62e1a7a7,
https://data.getty.edu/provenance/2b33c658-2125-371a-b23b-951c71575727,
https://data.getty.edu/provenance/702d42c5-b948-3056-9fae-23e153037eae,http://vocab.getty.edu/ulan/500024286
https://data.getty.edu/provenance/d443d1ee-5ec5-3d77-b845-56a0a4106832,http://vocab.getty.edu/ulan/500448110
https://data.getty.edu/provenance/42cd2fc8-ab06-3a9d-9902-593942aae651,http://vocab.getty.edu/ulan/500449824
https://data.getty.edu/provenance/becb6b82-7f0d-3579-aa18-829bb60c6e2e,http://vocab.getty.edu/ulan/500447247
https://data.getty.edu/provenance/89519fbe-e041-3a65-a278-621371ae47f4,http://vocab.getty.edu/ulan/500443069
https://data.getty.edu/provenance/241a7008-ffa9-3b30-a19e-8ab1406c153f,
https://data.getty.edu/provenance/a449905e-6712-3942-8131-f681c1a518ea,http://vocab.getty.edu/ulan/500449930
https://data.getty.edu/provenance/8945486f-28b5-376a-8b63-892cd7fe32bb,http://vocab.getty.edu/ulan/500008629
https://data.getty.edu/provenance/688b1d37-f9ff-3722-971f-a4c7e35194f6,http://vocab.getty.edu/ulan/500059726
https://data.getty.edu/provenance/2d3b92d7-50d2-33ec-a91b-534c7f584dd1,http://vocab.getty.edu/ulan/500356895
https://data.getty.edu/provenance/92013df7-d673-334a-88c9-062459e0bbc3,http://vocab.getty.edu/ulan/500019244
https://data.getty.edu/provenance/949df43a-a926-3e5b-86d1-33e2a07496cc,http://vocab.getty.edu/ulan/500402409
https://data.getty.edu/provenance/9b880d28-523c-3154-8707-ad273830ea1b,http://vocab.getty.edu/ulan/500089082
https://data.getty.edu/provenance/3e76a959-e8ab-362e-9683-3d5bac16d6b7,http://vocab.getty.edu/ulan/500449000
https://data.getty.edu/provenance/933e4b98-9149-307d-8b3a-51b8e5177bdc,http://vocab.getty.edu/ulan/500443809
https://data.getty.edu/provenance/6fbaf9fe-b784-37ef-b379-a5ae4501a9c4,http://vocab.getty.edu/ulan/500446141
https://data.getty.edu/provenance/f0dc3c03-64e7-3fd6-b70c-23ca0a1c2999,
https://data.getty.edu/provenance/6c3a3ad2-f333-3d56-be99-84a9ce5b7cd3,http://vocab.getty.edu/ulan/500445644
https://data.getty.edu/provenance/932c2484-8a7f-3777-9903-c20bef4b092d,
https://data.getty.edu/provenance/45b40578-939b-3e9a-b2ad-ff68263e5fd0,http://vocab.getty.edu/ulan/500013150
https://data.getty.edu/provenance/a5cafdee-37cd-3d14-8c58-cf10798d7301,http://vocab.getty.edu/ulan/500445434
https://data.getty.edu/provenance/2fceb8d5-12ce-3dfb-af17-2555421cbbdc,http://vocab.getty.edu/ulan/500444740
https://data.getty.edu/provenance/03098962-8258-396f-baae-91a04c12096f,
https://data.getty.edu/provenance/96e38368-c4fb-3486-be6d-302c2fcca4b1,http://vocab.getty.edu/ulan/500355208
https://data.getty.edu/provenance/b3730bf1-a171-36e7-bb61-001e2bc5cceb,http://vocab.getty.edu/ulan/500448884
https://data.getty.edu/provenance/d87a4588-2099-3a92-9242-04469543000b,
https://data.getty.edu/provenance/d9107543-b152-3e3f-be0e-2cd782c425d4,http://vocab.getty.edu/ulan/500401352
https://data.getty.edu/provenance/d6b40511-5792-33ee-b524-3dd92e056597,
https://data.getty.edu/provenance/c030d30e-5f35-31bc-b467-9bc52fadd705,http://vocab.getty.edu/ulan/500028166
https://data.getty.edu/provenance/27ca1879-e44d-35cf-9e43-6b8fccabd3e9,http://vocab.getty.edu/ulan/500073690
https://data.getty.edu/provenance/e4d1b00b-5347-3515-8308-9af7d9519d0b,http://vocab.getty.edu/ulan/500444536
https://data.getty.edu/provenance/bbb87dc5-4824-3f41-9aea-8ffbfe68d0c7,http://vocab.getty.edu/ulan/500444120
https://data.getty.edu/provenance/514da50c-8fd5-3ef1-b72e-fd434bbbebce,http://vocab.getty.edu/ulan/500445974
https://data.getty.edu/provenance/d71707a6-05d3-3801-bb5b-f2c9ecee5b20,
https://data.getty.edu/provenance/034f9750-74c3-3204-9c4a-7c6612d49ff5,http://vocab.getty.edu/ulan/500000716
https://data.getty.edu/provenance/3e68837f-cae3-3a41-843d-58241470f851,
https://data.getty.edu/provenance/f3ee11ba-a1dd-3abf-a036-ab5ecd731c60,http://vocab.getty.edu/ulan/500448377
https://data.getty.edu/provenance/27446851-0f7e-327b-b843-928525df3612,http://vocab.getty.edu/ulan/500448089
https://data.getty.edu/provenance/d8a152eb-470a-3b90-83f2-a56b0b2c15b7,
https://data.getty.edu/provenance/d6bca150-136e-36b2-86e5-c5799010b465,http://vocab.getty.edu/ulan/500399707
https://data.getty.edu/provenance/3b34746d-b451-3286-9258-9e107c776285,http://vocab.getty.edu/ulan/500449745
https://data.getty.edu/provenance/04bd42af-cb41-3cc8-b3a6-02c414c74ebb,
https://data.getty.edu/provenance/2f2de9b9-55a5-33ab-be89-45287ac28c61,http://vocab.getty.edu/ulan/500443283
https://data.getty.edu/provenance/49f69278-cd55-3424-8c32-017c2660ac2b,http://vocab.getty.edu/ulan/500448427
https://data.getty.edu/provenance/e2c40b18-5246-3ebd-beab-addd818d9a4c,http://vocab.getty.edu/ulan/500448261
https://data.getty.edu/provenance/92213285-fb21-3c24-b5ec-a8bec7da0fc6,http://vocab.getty.edu/ulan/500438648
https://data.getty.edu/provenance/312fce14-76fd-3d69-b9e0-f9359373d236,http://vocab.getty.edu/ulan/500449926
https://data.getty.edu/provenance/91941a41-f24f-33be-ba08-ab8ac8f4be16,http://vocab.getty.edu/ulan/500446373
https://data.getty.edu/provenance/285eab46-3d4b-365d-abb5-1bd7ee044f8b,http://vocab.getty.edu/ulan/500020333
https://data.getty.edu/provenance/2f01a6db-34f0-3042-93f4-f81bab957bc5,
https://data.getty.edu/provenance/51a397a5-16e4-3ea8-b61a-2b27ddb8d659,http://vocab.getty.edu/ulan/500402349
https://data.getty.edu/provenance/91aadc1c-6026-39fd-a630-98d9ac28b9fa,http://vocab.getty.edu/ulan/500017623
https://data.getty.edu/provenance/3b76fc74-0107-309b-a8c2-68006b845bd1,http://vocab.getty.edu/ulan/500447252
https://data.getty.edu/provenance/93711dc4-7abf-31fa-bbc0-d044947d2c8a,http://vocab.getty.edu/ulan/500021917
https://data.getty.edu/provenance/d89029be-e131-32ca-a768-00516f8966b7,http://vocab.getty.edu/ulan/500449066
https://data.getty.edu/provenance/dced69ab-81e0-3da8-8674-3e389fe5165d,http://vocab.getty.edu/ulan/500012834
https://data.getty.edu/provenance/43d08f0a-b843-3f2e-b1b9-28f5ee186eac,http://vocab.getty.edu/ulan/500443475
https://data.getty.edu/provenance/d76a3a40-5253-39ab-b1cc-1f6b7d27671d,http://vocab.getty.edu/ulan/500019776
https://data.getty.edu/provenance/a65f5b65-75f6-3c8a-8a8f-dde59d6f51e9,http://vocab.getty.edu/ulan/500019583
https://data.getty.edu/provenance/d83a5370-d3a5-339d-83d8-b430dc509ec6,http://vocab.getty.edu/ulan/500448421
https://data.getty.edu/provenance/9e0cb9ed-4949-3c00-a536-a45bcc426db0,http://vocab.getty.edu/ulan/500443833
https://data.getty.edu/provenance/0a208e05-70a3-34f6-a465-95c17943f7fe,http://vocab.getty.edu/ulan/500447320
https://data.getty.edu/provenance/bfe2cfb1-61cc-3dee-97bf-32eeb2bb140a,http://vocab.getty.edu/ulan/500448887
https://data.getty.edu/provenance/28d2133e-55c8-376e-9c3a-9e060aa3bcdd,http://vocab.getty.edu/ulan/500116828
https://data.getty.edu/provenance/986429ad-6092-3210-bae8-087f97e54d60,
https://data.getty.edu/provenance/9d9f0d04-7ebc-3ec6-ad58-a16fcabc352f,http://vocab.getty.edu/ulan/500017161
https://data.getty.edu/provenance/d7287dfc-f0cd-3b47-bb8b-31594be60bbf,http://vocab.getty.edu/ulan/500449969
https://data.getty.edu/provenance/301848ab-569a-30f6-9c0d-32a276a8ff36,http://vocab.getty.edu/ulan/500443098
https://data.getty.edu/provenance/92f84eeb-4fc4-3a14-9ce4-121d1d27b0f1,http://vocab.getty.edu/ulan/500450005
https://data.getty.edu/provenance/6c1b74f7-d86c-372f-b9c9-c55810f7d300,http://vocab.getty.edu/ulan/500447638
https://data.getty.edu/provenance/9db40a61-366c-3ff9-9135-62aba8367208,http://vocab.getty.edu/ulan/500445319
https://data.getty.edu/provenance/d8d6fd60-3dfb-3994-8175-3b1b252cf0cb,
https://data.getty.edu/provenance/d8f8f306-efdf-3936-9f65-951c525bc75f,http://vocab.getty.edu/ulan/500448663
https://data.getty.edu/provenance/917cbe45-fd85-3b1e-b11e-051736699d97,http://vocab.getty.edu/ulan/500443235
https://data.getty.edu/provenance/3b1d33ad-5a6e-336d-ad71-9cefb9f0bf24,http://vocab.getty.edu/ulan/500449598
https://data.getty.edu/provenance/714aa95d-a35c-37f6-8500-abb96a04c683,http://vocab.getty.edu/ulan/500444161
https://data.getty.edu/provenance/5fd1aa52-e681-3773-9a06-4958244c394d,http://vocab.getty.edu/ulan/500449908
https://data.getty.edu/provenance/94411585-9fb8-32f4-b055-f5155847955c,http://vocab.getty.edu/ulan/500013631
https://data.getty.edu/provenance/0452f1e7-1e35-34c8-853c-49ec4fa9bf83,http://vocab.getty.edu/ulan/500015977
https://data.getty.edu/provenance/f987bb0e-fb7b-3953-803a-f7ed47739ae9,http://vocab.getty.edu/ulan/500444716
https://data.getty.edu/provenance/933601db-75ed-36e5-accc-eb320bb15aa3,http://vocab.getty.edu/ulan/500020338
https://data.getty.edu/provenance/2f3aa296-23e0-3d4c-b259-edac99e36e56,http://vocab.getty.edu/ulan/500403373
https://data.getty.edu/provenance/934ab3c8-6141-3e62-ba9f-3fdec51ed5de,http://vocab.getty.edu/ulan/500434232
https://data.getty.edu/provenance/6831b236-1174-34ae-9433-ec05fa808d13,
https://data.getty.edu/provenance/29742578-dbcd-3591-a5b9-8c551e69ae80,http://vocab.getty.edu/ulan/500446960
https://data.getty.edu/provenance/3b144504-ecba-37ab-a380-6921226d925b,http://vocab.getty.edu/ulan/500444029
https://data.getty.edu/provenance/3b0f0f6b-8716-3da9-8eca-d953f1cd9951,http://vocab.getty.edu/ulan/500445048
https://data.getty.edu/provenance/d6da4e31-66eb-33a1-88ec-c1a061c6fd38,http://vocab.getty.edu/ulan/500005608
https://data.getty.edu/provenance/d70ff47b-4494-3424-ba83-170e624c49f1,http://vocab.getty.edu/ulan/500448314
https://data.getty.edu/provenance/0327d9bd-2a0c-3cda-ac83-870fd950fb42,
https://data.getty.edu/provenance/292e9ccf-b741-3cb5-b2a9-2baf8c11f15d,http://vocab.getty.edu/ulan/500443827
https://data.getty.edu/provenance/b531e21d-8a20-3069-b4e3-30b5d42ad3a6,http://vocab.getty.edu/ulan/500016692
https://data.getty.edu/provenance/03929513-ede9-35f7-a515-c92504d81e80,
https://data.getty.edu/provenance/2730f71d-3e55-33bd-85c4-34b89cf880eb,http://vocab.getty.edu/ulan/500111473
https://data.getty.edu/provenance/3b6f8782-b416-34bd-af10-6a9c6100b2f9,
https://data.getty.edu/provenance/9d5ca947-0625-367c-bae9-4b1bf61cc24d,http://vocab.getty.edu/ulan/500446608
https://data.getty.edu/provenance/3b612316-dd50-30fc-9fd3-ef2ab971eeb2,
https://data.getty.edu/provenance/68097272-021c-3313-bd24-1fa3fc997529,http://vocab.getty.edu/ulan/500064764
https://data.getty.edu/provenance/3a2a8ad2-57f0-338f-b16b-e836a08bcbb4,
https://data.getty.edu/provenance/5a74ebdb-e625-3e0a-a46f-29c8513d95eb,
https://data.getty.edu/provenance/93e67877-ac85-3416-9c22-86476f0ef63c,http://vocab.getty.edu/ulan/500449014
https://data.getty.edu/provenance/fd72457f-c218-35c2-8323-2f1f2a19255a,http://vocab.getty.edu/ulan/500449533
https://data.getty.edu/provenance/36139df3-c561-31a3-925a-0758d747b3a0,
https://data.getty.edu/provenance/947f3ccf-51a4-3ddc-b001-78ef9ddf46f8,http://vocab.getty.edu/ulan/500449183
https://data.getty.edu/provenance/e3562abb-d8e8-3297-8087-d06dc9aa810e,http://vocab.getty.edu/ulan/500444451
https://data.getty.edu/provenance/48159a30-ee60-3477-96b7-46115bcb8ad6,http://vocab.getty.edu/ulan/500444408
https://data.getty.edu/provenance/29aa2999-3784-319b-84c5-79a89bf2b7c1,http://vocab.getty.edu/ulan/500401655
https://data.getty.edu/provenance/f039a005-acc9-38f9-92f0-cbbc929ef60a,http://vocab.getty.edu/ulan/500013866
https://data.getty.edu/provenance/2846c6b7-6e39-33b1-8417-67f749108036,
https://data.getty.edu/provenance/032fca7d-e5a6-3c54-a095-c9a809526cc8,http://vocab.getty.edu/ulan/500449625
https://data.getty.edu/provenance/38735825-94ed-326d-88bb-97618bdf542d,http://vocab.getty.edu/ulan/500447407
https://data.getty.edu/provenance/a2e739b6-3c1f-3767-a527-10cd96e3de75,http://vocab.getty.edu/ulan/500022726
https://data.getty.edu/provenance/df4ef909-8d4b-37f2-9bab-7af3564cb8c9,http://vocab.getty.edu/ulan/500094326
https://data.getty.edu/provenance/e259abd3-abd3-32ef-aa6b-bf859c41b705,
https://data.getty.edu/provenance/6fab68e7-32ea-30bc-a2eb-5bff1935df00,http://vocab.getty.edu/ulan/500448638
https://data.getty.edu/provenance/a51663dc-9084-3bbe-9835-80b343a7456c,http://vocab.getty.edu/ulan/500040658
https://data.getty.edu/provenance/a01136e9-51f2-3bcc-8142-c39045c39bd0,
https://data.getty.edu/provenance/41941061-2319-3cf9-b088-c5d5a2fe93c9,http://vocab.getty.edu/ulan/500445031
https://data.getty.edu/provenance/4c34dc92-99a1-34cd-8351-21eb182745a8,http://vocab.getty.edu/ulan/500006137
https://data.getty.edu/provenance/e172850e-1227-32ef-80ff-09d070588b80,http://vocab.getty.edu/ulan/500448686
https://data.getty.edu/provenance/a0e9e403-2c77-3f7f-ae28-5e71fff743ae,http://vocab.getty.edu/ulan/500400578
https://data.getty.edu/provenance/56ee7594-36a2-3a88-b870-2f6d721935a5,
https://data.getty.edu/provenance/99ec89e8-7407-32fd-bbb3-a7a25dea4642,
https://data.getty.edu/provenance/df826e97-16b0-315d-8990-e86be20cdf82,
https://data.getty.edu/provenance/a0747146-5416-3dd0-a91d-a2d08da585a4,
https://data.getty.edu/provenance/378eb5e6-5b1f-34ef-8160-b0f5bebe2c28,
https://data.getty.edu/provenance/0c02e30f-5056-3c3b-afdf-0d2e377a6ffa,
https://data.getty.edu/provenance/453062c1-c7bf-3fee-a11c-8b60d337bb75,http://vocab.getty.edu/ulan/500398680
https://data.getty.edu/provenance/4de9f73d-fa6a-30e0-913c-c116b5e93e7e,http://vocab.getty.edu/ulan/500401139
https://data.getty.edu/provenance/dea3fae6-a89f-32b4-a8b3-46348e05e397,http://vocab.getty.edu/ulan/500030448
https://data.getty.edu/provenance/b9232f26-ce44-3253-9209-e5cfe51fbd92,http://vocab.getty.edu/ulan/500444528
https://data.getty.edu/provenance/4d30dc0f-ebc5-3ae1-8919-a0e096be91fa,http://vocab.getty.edu/ulan/500446901
https://data.getty.edu/provenance/a1dd3a90-1e12-3994-8472-96504ce4c4a0,http://vocab.getty.edu/ulan/500447607
https://data.getty.edu/provenance/a37521fa-0303-3bdd-a4fa-334981d29330,
https://data.getty.edu/provenance/a04b1db3-843f-37c0-88be-3165c5dd95c6,
https://data.getty.edu/provenance/526c0b4f-5298-391f-a4ef-f00f2f641cbf,http://vocab.getty.edu/ulan/500449723
https://data.getty.edu/provenance/e06121c1-0cd5-3d1e-8aa2-ffce028c9276,http://vocab.getty.edu/ulan/500444370
https://data.getty.edu/provenance/6351056a-6c1f-379f-b26a-ff66936c9de2,http://vocab.getty.edu/ulan/500449158
https://data.getty.edu/provenance/a397ea0b-4a42-346a-9b94-aa05147b98d4,http://vocab.getty.edu/ulan/500444591
https://data.getty.edu/provenance/9930c639-1d2d-3236-9168-bd5782093058,http://vocab.getty.edu/ulan/500449991
https://data.getty.edu/provenance/0e0b7da1-448f-333e-8669-8cb6dda49282,http://vocab.getty.edu/ulan/500449676
https://data.getty.edu/provenance/4b6d80c2-3ade-3df9-9fb5-1005aad70bf5,http://vocab.getty.edu/ulan/500006041
https://data.getty.edu/provenance/0b47de22-32f7-3781-a56c-5b39201e2b4b,http://vocab.getty.edu/ulan/500014390
https://data.getty.edu/provenance/4cd8ca83-b48b-3b72-8526-0627aff87200,http://vocab.getty.edu/ulan/500445153
https://data.getty.edu/provenance/4cf1eafd-4bd1-3431-9160-5f6851093538,http://vocab.getty.edu/ulan/500006142
https://data.getty.edu/provenance/37612aea-210e-3e39-9120-876590bb0c1b,http://vocab.getty.edu/ulan/500445256
https://data.getty.edu/provenance/4c54793f-f710-3be9-9e0a-be37d5b5e999,
https://data.getty.edu/provenance/4c4e1abf-f649-34f3-9d5b-785c792f6a95,http://vocab.getty.edu/ulan/500445488
https://data.getty.edu/provenance/38616d19-f84d-321e-89e4-f730ba08d06e,http://vocab.getty.edu/ulan/500445854
https://data.getty.edu/provenance/aadb6b73-6c40-3565-b950-82efc855b8fe,http://vocab.getty.edu/ulan/500478221
https://data.getty.edu/provenance/047e9313-ed38-395c-b0f5-d83fa77ed7a6,
https://data.getty.edu/provenance/a436c34b-6e71-3387-aa48-2ebdb18d7874,http://vocab.getty.edu/ulan/500449716
https://data.getty.edu/provenance/8d434191-1199-3552-8bf9-ac15566eaaca,http://vocab.getty.edu/ulan/500013470
https://data.getty.edu/provenance/3726dfb6-5b1a-3123-9586-fd693061165e,http://vocab.getty.edu/ulan/500450008
https://data.getty.edu/provenance/df44c987-59a1-37cc-94cb-8f3ce3a9113c,http://vocab.getty.edu/ulan/500007457
https://data.getty.edu/provenance/4c142485-9897-3846-8cf1-d2a1bbc2311d,http://vocab.getty.edu/ulan/500448558
https://data.getty.edu/provenance/565faa0c-a033-30b1-b318-10dc19d951d6,http://vocab.getty.edu/ulan/500444871
https://data.getty.edu/provenance/09e4d720-86a4-3156-8cd2-edf17cf13273,
https://data.getty.edu/provenance/a15dcee4-8aa1-3e9e-aada-59887ae55358,http://vocab.getty.edu/ulan/500435061
https://data.getty.edu/provenance/9cb082b2-db93-3eb7-b8cf-42a6b030adb7,
https://data.getty.edu/provenance/a1871f4d-026f-3038-a2fb-95ad695c97b6,http://vocab.getty.edu/ulan/500066864
https://data.getty.edu/provenance/fc4a2747-5463-32cb-8be5-772060c93e1e,http://vocab.getty.edu/ulan/500030373
https://data.getty.edu/provenance/df7abac7-679a-3aff-a013-7ad2bf4575b4,http://vocab.getty.edu/ulan/500064689
https://data.getty.edu/provenance/404c3578-6cf6-3ae3-8dd6-5fa1a7020282,http://vocab.getty.edu/ulan/500448424
https://data.getty.edu/provenance/a4fc5e7a-31de-3346-be50-432386d9c291,http://vocab.getty.edu/ulan/500448030
https://data.getty.edu/provenance/477db22d-cad2-3944-8a72-eb115ca359b8,http://vocab.getty.edu/ulan/500310545
https://data.getty.edu/provenance/e25bdcaf-68e5-3dec-8365-febe02d2a101,http://vocab.getty.edu/ulan/500443935
https://data.getty.edu/provenance/b84b198d-4e2e-39a2-8f1a-71d7c6ba6e31,http://vocab.getty.edu/ulan/500001169
https://data.getty.edu/provenance/04dd7aa3-3a5e-34ae-ba10-4c7238ff85f9,http://vocab.getty.edu/ulan/500449650
https://data.getty.edu/provenance/4ab0eaca-d2d4-3148-9b0e-388eec380613,http://vocab.getty.edu/ulan/500032604
https://data.getty.edu/provenance/8ebbdceb-6792-3308-a4b6-8dc2b44e4799,
https://data.getty.edu/provenance/40c1a457-4b98-38e7-9bfc-38be5e50598c,http://vocab.getty.edu/ulan/500040931
https://data.getty.edu/provenance/3700a894-eef9-3dcd-8d56-6e9035284774,http://vocab.getty.edu/ulan/500449118
https://data.getty.edu/provenance/53cb47b2-7d5c-3c70-bb21-72d3380c5a0b,http://vocab.getty.edu/ulan/500099016
https://data.getty.edu/provenance/4ac3a0bd-d113-3cd6-97fa-2034e141ea2b,http://vocab.getty.edu/ulan/500449201
https://data.getty.edu/provenance/39d45cbe-cf1c-3743-854e-0f1c2e5bf8fa,http://vocab.getty.edu/ulan/500029504
https://data.getty.edu/provenance/3853b25e-45ab-3756-b25a-eff1b2fbf789,http://vocab.getty.edu/ulan/500435255
https://data.getty.edu/provenance/3847eee3-f1e6-3f0e-aa8e-cf5261411eae,http://vocab.getty.edu/ulan/500449951
https://data.getty.edu/provenance/dffa8415-5b12-3b6d-a652-cf2bb1ee6bfa,http://vocab.getty.edu/ulan/500443275
https://data.getty.edu/provenance/8bb9180d-680c-372a-8fee-322f1ff22bdc,
https://data.getty.edu/provenance/fb4901a8-61ee-378a-90b8-2a3a166095dd,http://vocab.getty.edu/ulan/500120471
https://data.getty.edu/provenance/aaac2c24-fe77-3421-853f-bcd100eb01ed,http://vocab.getty.edu/ulan/500029666
https://data.getty.edu/provenance/fb2e6811-9fd4-3ac8-8c8e-29e400331f4b,http://vocab.getty.edu/ulan/500447956
https://data.getty.edu/provenance/eb6e734e-a444-3994-aff3-9c1ad4dc66ae,http://vocab.getty.edu/ulan/500447408
https://data.getty.edu/provenance/39f7b735-e2f8-3c19-9c13-0cee414a8a25,http://vocab.getty.edu/ulan/500445400
https://data.getty.edu/provenance/396c89b1-7d64-3114-ac70-7f12cc16ad84,http://vocab.getty.edu/ulan/500446932
https://data.getty.edu/provenance/3989f713-8e90-3fdf-b0e4-8d4f3e9f8253,http://vocab.getty.edu/ulan/500399687
https://data.getty.edu/provenance/f22118eb-efe3-30ef-abe0-e599334f5aa0,http://vocab.getty.edu/ulan/500073695
https://data.getty.edu/provenance/60d300ae-577f-3233-a83c-0bef8a601c54,http://vocab.getty.edu/ulan/500029526
https://data.getty.edu/provenance/4046cf08-af5e-31e2-bf5e-a09af93dba17,http://vocab.getty.edu/ulan/500445364
https://data.getty.edu/provenance/e27a8575-63d0-37bf-b3c0-48cc2b068593,http://vocab.getty.edu/ulan/500443927
https://data.getty.edu/provenance/f7d56139-60dd-39b4-8596-863a3a5749cd,http://vocab.getty.edu/ulan/500446710
https://data.getty.edu/provenance/9e610527-dc70-39b4-9a8c-b9c9d4c0e44b,http://vocab.getty.edu/ulan/500446602
https://data.getty.edu/provenance/38e144f8-f95b-36e3-bf11-c5e953bc5eb4,http://vocab.getty.edu/ulan/500446635
https://data.getty.edu/provenance/bf421ad1-decd-36bb-b56e-a6d8b38f4256,
https://data.getty.edu/provenance/a3740186-282b-3363-8ec5-c07756932d75,
https://data.getty.edu/provenance/3914ec12-6282-34bf-a1a1-3e7cc0a91440,http://vocab.getty.edu/ulan/500444526
https://data.getty.edu/provenance/5d093be6-4653-3c1e-8a02-6824e7ab6ba5,http://vocab.getty.edu/ulan/500434205
https://data.getty.edu/provenance/5498c09c-e087-3418-a72a-ad8165dc9e73,http://vocab.getty.edu/ulan/500115547
https://data.getty.edu/provenance/e2b8116a-a843-394d-8235-de8869084ef5,http://vocab.getty.edu/ulan/500058744
https://data.getty.edu/provenance/e1758850-517b-3217-bf23-8cdf689eed9b,
https://data.getty.edu/provenance/b2e1b5eb-d52b-3897-a5c3-344f65d06a79,http://vocab.getty.edu/ulan/500015033
https://data.getty.edu/provenance/046f5768-a037-3731-b285-ff6aea01e8ba,http://vocab.getty.edu/ulan/500449769
https://data.getty.edu/provenance/de474aab-eba7-3157-96a4-4ddfb0e76c1f,http://vocab.getty.edu/ulan/500449889
https://data.getty.edu/provenance/559ab480-e4d2-3149-b040-9e175cece63f,http://vocab.getty.edu/ulan/500444945
https://data.getty.edu/provenance/0983c208-f329-31b1-a790-eb80c17822b8,http://vocab.getty.edu/ulan/500001383
https://data.getty.edu/provenance/4d46b0d1-d703-335d-8fa8-9a7685326809,
https://data.getty.edu/provenance/aba04e9c-c555-34e2-b7a3-ca159a6156ce,http://vocab.getty.edu/ulan/500449736
https://data.getty.edu/provenance/de7577c0-7a13-3b66-a0b6-dc4afe621b6b,
https://data.getty.edu/provenance/acc16769-65f5-38ec-b426-3c3be640ab64,http://vocab.getty.edu/ulan/500445040
https://data.getty.edu/provenance/5e770909-3d5b-3157-956f-d00393a85455,http://vocab.getty.edu/ulan/500026670
https://data.getty.edu/provenance/47f7abd6-8472-3029-aaca-2b786a34cdce,http://vocab.getty.edu/ulan/500096420
https://data.getty.edu/provenance/e13ef579-55a0-328d-aec3-6786d00f9489,
https://data.getty.edu/provenance/39856104-50e4-3c80-b362-f452fe41d765,
https://data.getty.edu/provenance/f9d107c8-324d-3116-b35e-bf0f6d6d2fb4,http://vocab.getty.edu/ulan/500443436
https://data.getty.edu/provenance/adbab85c-f207-3129-9352-f5d7842f1faa,http://vocab.getty.edu/ulan/500017092
https://data.getty.edu/provenance/4380d7db-918a-3983-bcd8-c9e8bc193fd9,http://vocab.getty.edu/ulan/500446195
https://data.getty.edu/provenance/4024f7cc-9e8c-3375-b159-0740dd7563e2,http://vocab.getty.edu/ulan/500449603
https://data.getty.edu/provenance/414ade9a-9d31-3867-bc52-65419c3ef174,http://vocab.getty.edu/ulan/500444622
https://data.getty.edu/provenance/4c0b4ef6-4e3f-3d23-a2b4-3eb97576f927,http://vocab.getty.edu/ulan/500445213
https://data.getty.edu/provenance/a2bf6306-8cd4-324c-b84b-a646fe4d1052,http://vocab.getty.edu/ulan/500445732
https://data.getty.edu/provenance/e5de5b63-6e35-3f6d-b09f-14d29f0573a8,
https://data.getty.edu/provenance/a21c64d4-1f8d-38c1-a3f6-3cef95845374,http://vocab.getty.edu/ulan/500014938
https://data.getty.edu/provenance/e46e685c-6d5c-3680-9095-7d9a8156911a,
https://data.getty.edu/provenance/4cb07841-f178-3835-8c1f-7136ac455d5c,http://vocab.getty.edu/ulan/500118308
https://data.getty.edu/provenance/0663feea-4006-35aa-981c-446afe58fbd9,
https://data.getty.edu/provenance/624ba347-edb0-3b21-ab83-a699f3286703,http://vocab.getty.edu/ulan/500449147
